epoch,train_p,val_p,train_log_p,val_log_p,train_kl,val_kl
0,0.20517191290855408,0.2055860310792923,-1.9575915336608887,-1.9585717916488647,15.356602668762207,16.764659881591797
1,0.20427297055721283,0.20676922798156738,-1.9632624387741089,-1.946652889251709,14.734418869018555,16.03289222717285
2,0.21072186529636383,0.2071336805820465,-1.9073188304901123,-1.928386926651001,14.329571723937988,15.515292167663574
3,0.20234820246696472,0.19803065061569214,-1.9721624851226807,-1.9857138395309448,14.283578872680664,15.39243221282959
4,0.20860429108142853,0.2078111171722412,-1.9263899326324463,-1.929249882698059,14.666927337646484,15.784992218017578
5,0.2109176069498062,0.21005485951900482,-1.90314781665802,-1.907492756843567,14.40449047088623,15.487837791442871
6,0.21155403554439545,0.21042923629283905,-1.9126590490341187,-1.9153735637664795,15.88074016571045,17.129114151000977
7,0.2095741182565689,0.20887120068073273,-1.911475658416748,-1.9126009941101074,13.78516960144043,14.811079978942871
8,0.2141825556755066,0.21193432807922363,-1.867852807044983,-1.8747639656066895,11.544809341430664,12.31571102142334
9,0.21107561886310577,0.20930661261081696,-1.9084250926971436,-1.9106053113937378,13.779263496398926,14.786822319030762
10,0.21289373934268951,0.2118062525987625,-1.8865549564361572,-1.8855106830596924,12.870347023010254,13.70645523071289
11,0.21643856167793274,0.2148338407278061,-1.8576579093933105,-1.8581435680389404,13.318678855895996,14.181968688964844
12,0.21480098366737366,0.21154431998729706,-1.8778191804885864,-1.8909929990768433,13.004634857177734,13.809504508972168
13,0.2103925496339798,0.20719562470912933,-1.9029229879379272,-1.9212640523910522,11.559945106506348,12.283049583435059
14,0.2182331681251526,0.21785885095596313,-1.8424791097640991,-1.842234492301941,11.901041030883789,12.614204406738281
15,0.21848320960998535,0.2199585884809494,-1.8338607549667358,-1.8258962631225586,11.080071449279785,11.657679557800293
16,0.2214270383119583,0.22281880676746368,-1.8206303119659424,-1.8111848831176758,11.459887504577637,12.100656509399414
17,0.22431635856628418,0.22256292402744293,-1.7886614799499512,-1.7934832572937012,10.743587493896484,11.314489364624023
18,0.23851612210273743,0.23736253380775452,-1.6937334537506104,-1.6879445314407349,9.060079574584961,9.387388229370117
19,0.22310401499271393,0.22416846454143524,-1.8168931007385254,-1.8068115711212158,9.734447479248047,10.292189598083496
20,0.2297222763299942,0.23237723112106323,-1.76582932472229,-1.7461941242218018,10.148406982421875,10.593467712402344
21,0.2326011210680008,0.23308928310871124,-1.745610237121582,-1.7346915006637573,9.521829605102539,9.931110382080078
22,0.2359759509563446,0.23638078570365906,-1.7197610139846802,-1.700319528579712,8.978472709655762,9.361226081848145
23,0.24012139439582825,0.23776520788669586,-1.6991515159606934,-1.7019060850143433,8.985315322875977,9.27993392944336
24,0.24182380735874176,0.24208329617977142,-1.6922308206558228,-1.6830649375915527,8.43594741821289,8.814557075500488
25,0.24516840279102325,0.24491946399211884,-1.6576075553894043,-1.6462312936782837,8.423246383666992,8.717266082763672
26,0.2467765063047409,0.24762798845767975,-1.6590938568115234,-1.6499018669128418,7.846158027648926,8.11337947845459
27,0.2513241469860077,0.25278380513191223,-1.6237623691558838,-1.6001954078674316,7.596920013427734,7.826323986053467
28,0.256797730922699,0.2574803829193115,-1.582103967666626,-1.5645579099655151,7.063073635101318,7.262011528015137
29,0.26002949476242065,0.2626499831676483,-1.570238471031189,-1.5451427698135376,6.80152702331543,7.002400875091553
30,0.2618480622768402,0.2632744610309601,-1.5655356645584106,-1.5484318733215332,7.004721641540527,7.249813079833984
31,0.26364651322364807,0.26546329259872437,-1.564277172088623,-1.5466063022613525,6.3559770584106445,6.560177803039551
32,0.2710114121437073,0.2720146179199219,-1.5044198036193848,-1.4819227457046509,6.14766263961792,6.309419631958008
33,0.2715793251991272,0.27453452348709106,-1.5134159326553345,-1.4851166009902954,5.974564075469971,6.131762504577637
34,0.2766042649745941,0.2812635004520416,-1.4772934913635254,-1.441930890083313,5.896283149719238,6.048460960388184
35,0.28060245513916016,0.2837682366371155,-1.4476770162582397,-1.4169611930847168,5.73295259475708,5.885030746459961
36,0.2840590178966522,0.28836384415626526,-1.4383624792099,-1.403356671333313,5.42955207824707,5.543642044067383
37,0.28830844163894653,0.2932567000389099,-1.4072688817977905,-1.3692127466201782,5.057721138000488,5.151617527008057
38,0.29056113958358765,0.2930862307548523,-1.4027340412139893,-1.3768442869186401,5.043704032897949,5.136886119842529
39,0.29403194785118103,0.2977871596813202,-1.3721083402633667,-1.3403053283691406,4.782076358795166,4.874963760375977
40,0.3042759299278259,0.3054996728897095,-1.3198838233947754,-1.291295051574707,4.500926971435547,4.5384602546691895
41,0.2975190579891205,0.3022737503051758,-1.3655521869659424,-1.3334293365478516,4.462327480316162,4.548393726348877
42,0.305705726146698,0.30827072262763977,-1.3062729835510254,-1.2771227359771729,4.2661333084106445,4.316601276397705
43,0.3039238452911377,0.30751800537109375,-1.3215749263763428,-1.291339635848999,4.326722145080566,4.396121978759766
44,0.31049105525016785,0.312953382730484,-1.2811311483383179,-1.2510653734207153,3.9359896183013916,3.9799325466156006
45,0.31479066610336304,0.318126380443573,-1.2660012245178223,-1.235874891281128,4.076714515686035,4.1229777336120605
46,0.31389304995536804,0.31751248240470886,-1.2746926546096802,-1.2421088218688965,3.848139762878418,3.9013760089874268
47,0.313801646232605,0.3163529932498932,-1.278293251991272,-1.2481087446212769,3.7167811393737793,3.7674858570098877
48,0.32282817363739014,0.3251848816871643,-1.225724220275879,-1.2028499841690063,3.492509126663208,3.551801919937134
49,0.3201185166835785,0.3220415711402893,-1.2414836883544922,-1.2182611227035522,3.5332179069519043,3.5832207202911377
50,0.32477453351020813,0.3267950117588043,-1.215593934059143,-1.1921597719192505,3.42097806930542,3.4706692695617676
51,0.32740312814712524,0.3302202820777893,-1.1998369693756104,-1.1721645593643188,3.158176898956299,3.2002155780792236
52,0.3264658451080322,0.32698920369148254,-1.200124979019165,-1.1803841590881348,3.070107936859131,3.108008861541748
53,0.33432909846305847,0.33663350343704224,-1.1740449666976929,-1.149389386177063,3.014065980911255,3.040945291519165
54,0.33069854974746704,0.3322482705116272,-1.189675211906433,-1.1682783365249634,3.064772605895996,3.088766098022461
55,0.33095550537109375,0.33365944027900696,-1.1902649402618408,-1.1627542972564697,3.001070261001587,3.040189266204834
56,0.3324095606803894,0.3343130350112915,-1.1766899824142456,-1.1495425701141357,2.882460832595825,2.924595832824707
57,0.3527259826660156,0.35965633392333984,-1.1090604066848755,-1.0714044570922852,2.7809064388275146,2.8268086910247803
58,0.3348544239997864,0.33848291635513306,-1.1693166494369507,-1.1399743556976318,2.777202844619751,2.8047714233398438
59,0.35629498958587646,0.36327818036079407,-1.0976485013961792,-1.060731053352356,2.6996712684631348,2.714961051940918
60,0.33830130100250244,0.3411891460418701,-1.156557321548462,-1.1299405097961426,2.6595373153686523,2.6986825466156006
61,0.33569788932800293,0.33719512820243835,-1.1558295488357544,-1.1327754259109497,2.5497641563415527,2.5688791275024414
62,0.3459826111793518,0.3482078015804291,-1.124826431274414,-1.09962797164917,2.509528636932373,2.5392303466796875
63,0.3421308994293213,0.3457319140434265,-1.1445386409759521,-1.114884853363037,2.5091607570648193,2.5426547527313232
64,0.3441517651081085,0.3463001549243927,-1.125895380973816,-1.1018654108047485,2.4036474227905273,2.4339892864227295
65,0.3421318829059601,0.3440761864185333,-1.1356945037841797,-1.1137689352035522,2.4092538356781006,2.4451682567596436
66,0.34937724471092224,0.3525370657444,-1.1087135076522827,-1.0844323635101318,2.321349620819092,2.360424041748047
67,0.3471367061138153,0.3490307331085205,-1.12090003490448,-1.0995067358016968,2.298438787460327,2.3332202434539795
68,0.35105592012405396,0.3533150553703308,-1.104349970817566,-1.07896089553833,2.2265491485595703,2.2670929431915283
69,0.3490477204322815,0.3517687916755676,-1.1156357526779175,-1.0899285078048706,2.2130954265594482,2.2511823177337646
70,0.3561634421348572,0.3589206635951996,-1.0900094509124756,-1.0659453868865967,2.224931478500366,2.260751247406006
71,0.3539481461048126,0.357269823551178,-1.0984379053115845,-1.0739173889160156,2.1285817623138428,2.165184259414673
72,0.3664855360984802,0.3702910840511322,-1.0583300590515137,-1.0329042673110962,2.179157257080078,2.2065258026123047
73,0.3762568235397339,0.3817208409309387,-1.028244972229004,-0.9994674921035767,2.0585949420928955,2.0976548194885254
74,0.36183851957321167,0.365608811378479,-1.0779186487197876,-1.0531344413757324,2.0346779823303223,2.0731699466705322
75,0.36141353845596313,0.3657529652118683,-1.0797600746154785,-1.0550507307052612,1.9996111392974854,2.045121192932129
76,0.3662218153476715,0.369458943605423,-1.0620722770690918,-1.040304183959961,1.9788557291030884,2.0147058963775635
77,0.3539910912513733,0.3559979498386383,-1.0933669805526733,-1.0725047588348389,1.9593114852905273,2.002077102661133
78,0.3600125312805176,0.36254575848579407,-1.0807225704193115,-1.0603126287460327,1.9235643148422241,1.9657634496688843
79,0.3601272702217102,0.36447906494140625,-1.081520438194275,-1.055615782737732,1.8977333307266235,1.9402401447296143
80,0.3689287304878235,0.3723554015159607,-1.061562180519104,-1.0388360023498535,1.858828067779541,1.890808343887329
81,0.38160091638565063,0.3880525827407837,-1.0218018293380737,-0.9909911155700684,1.8541971445083618,1.8901807069778442
82,0.3705427646636963,0.3748931884765625,-1.0602895021438599,-1.0355185270309448,1.8007901906967163,1.8344086408615112
