epoch,avg_reward,skill_max,enc_acc,skill_kl,pi_acc,pi_kl
-1,-0.7877359895657199,0.25,0.25,,0.25,
0,-1.287170551761168,0.2949099540710449,0.28125,0.009767885319888592,0.25,0.07495497167110443
1,-0.42056283859706667,0.34608200192451477,0.273809552192688,0.056085504591464996,0.249876007437706,0.08534827083349228
2,-2.523334931643399,0.6277888417243958,0.4765625,0.7289479374885559,0.26721593737602234,0.1361462026834488
3,-0.8515669102957852,0.7576931715011597,0.52734375,1.315588116645813,0.4618789851665497,0.23366326093673706
4,2.6628533385158364,0.7783224582672119,0.51171875,1.481878399848938,0.6457206010818481,0.5299425721168518
5,0.5242575328584116,0.7652832269668579,0.55078125,1.4019683599472046,0.8433349132537842,2.2457261085510254
6,-5.380252068802548,0.7742350101470947,0.60546875,1.4115175008773804,0.9559763669967651,7.020068645477295
7,-6.01525718981883,0.7676422595977783,0.5234375,1.3922302722930908,0.9811853766441345,22.078887939453125
8,-5.918449532932444,0.6839599013328552,0.63671875,1.1540133953094482,0.9711017608642578,39.818458557128906
9,-5.964123061808505,0.5995993614196777,0.68359375,0.9373458623886108,0.9897933602333069,46.815185546875
10,-5.835435105273462,0.6309928894042969,0.66015625,1.1530060768127441,0.9958189725875854,49.88215255737305
11,-3.3776012615661264,0.6604750156402588,0.625,1.341700792312622,0.9950811266899109,57.455726623535156
12,2.6338133575666918,0.7116064429283142,0.65625,1.5889873504638672,0.9934825301170349,73.31423950195312
13,5.509585852040901,0.7643501162528992,0.625,1.8918499946594238,0.9811853766441345,90.11962890625
14,-1.7262662754859215,0.8180514574050903,0.63671875,2.411708116531372,0.8018937110900879,189.16851806640625
15,-1.542539453962655,0.7408859729766846,0.609375,2.414139747619629,0.9904082417488098,449.0595397949219
16,-1.6217381980679342,0.6446384191513062,0.49609375,1.8895303010940552,0.9992621541023254,711.9964599609375
17,-1.2483818653896106,0.6198545098304749,0.44921875,1.361333966255188,0.9996310472488403,1060.619873046875
18,-1.5977007267648031,0.6723201870918274,0.37109375,1.1862428188323975,0.999754011631012,1510.2242431640625
19,-1.4334808488955892,0.5031192898750305,0.3515625,1.0517163276672363,0.9993851184844971,1800.58447265625
20,-0.7625849125449964,0.4505895674228668,0.35546875,0.8487626910209656,0.9998769760131836,1840.9764404296875
21,-1.3732179771662678,0.4447726011276245,0.35546875,0.8475557565689087,0.9993851184844971,1941.18798828125
22,-0.8159140344447597,0.4305998682975769,0.37890625,0.8207709193229675,0.999754011631012,1957.93408203125
23,-1.6094245287405213,0.43129125237464905,0.36328125,0.85848468542099,0.9999999403953552,2014.79248046875
24,-1.5084895640055735,0.4417990744113922,0.3125,0.8001834750175476,0.9996310472488403,2071.06494140625
25,-1.6434626873255103,0.4656689763069153,0.328125,0.5578087568283081,0.9995080828666687,2039.716796875
26,-1.7222341442845042,0.4773212671279907,0.3203125,0.45959678292274475,0.9993851184844971,2055.916748046875
27,-1.420298431525214,0.43121227622032166,0.35546875,0.49633803963661194,0.9995080828666687,2034.6932373046875
28,-1.9164066498551433,0.4333133399486542,0.3515625,0.4719052016735077,0.999754011631012,2065.232421875
29,-1.7803949925218192,0.41835013031959534,0.34375,0.5827197432518005,0.9993851184844971,2105.861083984375
30,-1.699735066215267,0.40417909622192383,0.3671875,0.48123395442962646,0.9991391897201538,2062.981689453125
31,-1.7949956123313862,0.38269364833831787,0.328125,0.5187160968780518,0.9995080828666687,2050.616943359375
32,-1.81282343955671,0.3838083744049072,0.328125,0.5771530270576477,0.9992621541023254,2075.55859375
33,-0.36044657197320706,0.37451884150505066,0.29296875,0.5419220328330994,0.9996310472488403,2071.801025390625
34,-1.3875850494136732,0.3653792142868042,0.3359375,0.5402593612670898,0.9993851184844971,2037.85888671875
35,-1.1470013866694928,0.38131183385849,0.39453125,0.8103667497634888,0.999754011631012,2123.577392578125
36,-0.9677339552220071,0.3728003203868866,0.3515625,0.6652828454971313,0.999754011631012,2073.00830078125
37,-1.5241599959893262,0.3718433976173401,0.375,0.8053756356239319,0.9999999403953552,2100.269775390625
38,-1.3965347833516129,0.40612760186195374,0.33203125,1.0508644580841064,0.9998769760131836,2216.9482421875
39,-0.7435157371940728,0.3874303698539734,0.3671875,0.9074150323867798,0.9998769760131836,2151.730224609375
40,-1.1551581077555035,0.3850512206554413,0.375,0.9742817878723145,0.9998769760131836,2170.095703125
41,-1.3569426176334614,0.3773433268070221,0.37890625,0.8984735608100891,0.9995080828666687,2131.77197265625
42,-1.1475819364079454,0.39157962799072266,0.3828125,1.0937047004699707,0.9998769760131836,2190.644287109375
43,-0.9626560860528413,0.39921289682388306,0.390625,1.0891356468200684,0.9999999403953552,2218.399658203125
44,-1.0549321604535322,0.4181615114212036,0.41015625,1.5238806009292603,0.9998769760131836,2366.949951171875
45,-1.0016288289330058,0.4248245358467102,0.44140625,1.6040377616882324,0.9998769760131836,2410.108642578125
