epoch,avg_reward,skill_max,enc_acc,skill_kl,pi_acc,pi_kl
-1,-4.035434159407147,0.25,0.25,,0.25,
0,-5.266112813915081,0.7062342166900635,0.4322916567325592,1.138586163520813,0.24966931343078613,0.12588253617286682
1,-1.212834892734678,0.9572491645812988,0.50390625,4.094521999359131,0.313982218503952,0.18236447870731354
2,-0.9292341575036872,0.9729706645011902,0.48828125,5.81186580657959,0.42403656244277954,0.30676865577697754
3,-0.7204257578689761,0.9776768088340759,0.5625,7.137523651123047,0.6430336236953735,0.4707764983177185
4,-2.056658105183999,0.982114851474762,0.578125,8.153702735900879,0.6488389372825623,0.5113928318023682
5,-1.8623531337869597,0.983359694480896,0.6015625,9.127779006958008,0.6602025628089905,0.7448513507843018
6,-16.13947452314673,0.9871294498443604,0.56640625,10.318119049072266,0.6710721254348755,1.3783979415893555
7,-3.569413190123995,0.9886724948883057,0.69140625,10.79493522644043,0.698616623878479,3.1714489459991455
8,-1.233010309041954,0.9889190196990967,0.6171875,10.907695770263672,0.7378952503204346,1.9732129573822021
9,-2.906847068590108,0.9879764318466187,0.69140625,11.049298286437988,0.8295454382896423,5.841621398925781
10,-0.5650453298359894,0.9892722964286804,0.65625,11.136874198913574,0.8590661883354187,16.019264221191406
11,-1.4531071949636558,0.9880245327949524,0.69140625,11.368328094482422,0.8678359389305115,35.225772857666016
12,-1.839992430512958,0.9893837571144104,0.6015625,12.875371932983398,0.8669713735580444,184.15966796875
13,-1.6742230537860372,0.9708322286605835,0.5703125,9.04997730255127,0.7829792499542236,317.88720703125
14,0.4979626732393518,0.9938915371894836,0.44921875,5.029690265655518,0.760869562625885,341.4448547363281
15,-0.9872310523526266,0.993628978729248,0.50390625,9.131321907043457,0.7953310012817383,589.3938598632812
16,-1.1814896033296454,0.991902232170105,0.5859375,14.412837028503418,0.8263339996337891,600.103515625
17,0.07298834676082006,0.9869791269302368,0.59765625,22.063051223754883,0.8674654364585876,810.3352661132812
18,-0.6508030400315444,0.9960870146751404,0.46484375,14.637160301208496,0.8653656244277954,956.7098388671875
19,3.4359783731302986,0.9984292387962341,0.5,31.907272338867188,0.8973567485809326,2136.79541015625
20,-0.8256039526472142,0.9987955093383789,0.3203125,14.169978141784668,0.9088438749313354,2775.022705078125
21,1.8040654243799583,0.9537611603736877,0.578125,27.154985427856445,0.873641312122345,2326.793701171875
22,2.034541220048754,0.9875532388687134,0.44921875,16.38450813293457,0.9207015633583069,4387.74853515625
23,2.041873840579665,0.998786985874176,0.3515625,6.612918376922607,0.9315711259841919,6693.02490234375
24,1.9349791413870336,0.9989385008811951,0.35546875,2.007101058959961,0.9399703741073608,7617.97607421875
25,1.5622781971699389,0.9996282458305359,0.34765625,0.9431716799736023,0.938858687877655,8198.427734375
26,2.1937622329288087,0.9999960064888,0.421875,0.2844420373439789,0.9452816247940063,8135.95849609375
27,2.42568397543935,0.9999474883079529,0.38671875,0.8222735524177551,0.9451581239700317,8173.2939453125
28,2.2280507895235195,0.999982476234436,0.3984375,1.2479716539382935,0.9397233128547668,8754.6494140625
29,2.277444081486319,0.9999597668647766,0.3984375,1.2706313133239746,0.9416996240615845,9210.5693359375
30,1.4984819988898155,0.9999647736549377,0.42578125,0.6301038265228271,0.9416996240615845,9193.931640625
31,2.005471142394281,0.9998490214347839,0.421875,1.2364914417266846,0.9430583119392395,9196.345703125
32,2.2967337400771846,0.9998807907104492,0.4921875,1.0468181371688843,0.9431818127632141,9511.5380859375
33,1.645283218472265,0.9995607137680054,0.48046875,1.1148245334625244,0.9433053135871887,9553.5615234375
34,1.9842863291028394,0.9999968409538269,0.43359375,1.1335737705230713,0.9431818127632141,9093.9130859375
35,1.9532807194737662,0.9998798966407776,0.44921875,1.51478111743927,0.9451581239700317,9075.451171875
36,2.137858772780358,0.9999961256980896,0.46484375,0.7721161246299744,0.946763813495636,9059.2626953125
37,1.9033069680969963,0.9999880194664001,0.453125,0.40206217765808105,0.9477519989013672,8957.662109375
38,2.5009270855108867,0.9999934434890747,0.46875,0.08114451169967651,0.9461462497711182,8959.1103515625
39,3.4598704127863686,0.9999962449073792,0.46875,0.24219349026679993,0.9478754997253418,9007.19921875
40,2.247425977822418,0.9999943971633911,0.50390625,0.078972727060318,0.9421936869621277,8984.47265625
41,1.6356182079334751,0.9999886155128479,0.51953125,0.2451566755771637,0.9476284384727478,9027.91015625
42,1.8896592734538091,0.9999911785125732,0.41796875,0.24469763040542603,0.9457756876945496,8981.1572265625
43,1.4870006642175264,0.9999920725822449,0.4921875,0.0003500725724734366,0.9504693746566772,8960.765625
44,2.380322218264776,0.9999890327453613,0.4453125,0.0004880408523604274,0.9465168118476868,8986.7607421875
45,1.6656675092775932,0.9999865889549255,0.48828125,0.40525397658348083,0.9466403126716614,9078.451171875
46,1.7123321564357585,0.9999890923500061,0.484375,0.3198947310447693,0.9496047496795654,8943.0283203125
47,2.7066008389892553,0.9999315142631531,0.484375,1.3087158203125,0.9472578763961792,9103.7646484375
48,2.4088202998351007,0.9999803900718689,0.5234375,1.264907956123352,0.9509634375572205,9021.64453125
49,2.7527914533394475,0.9999068379402161,0.5234375,0.823604166507721,0.9449110627174377,8116.9990234375
