epoch,avg_reward,skill_max,enc_acc,skill_kl,pi_acc,pi_kl
-1,-4.099461125611928,0.25,0.25,,0.25,
0,-5.109181817511429,0.34042149782180786,0.2135416716337204,0.04668699577450752,0.24867725372314453,0.12469012290239334
1,-2.498205470403103,0.3802625238895416,0.3046875,0.07802895456552505,0.3037302494049072,0.15258710086345673
2,-3.0557306042356505,0.45874422788619995,0.30078125,0.17526023089885712,0.417119562625885,0.2593998312950134
3,-3.2609319027594714,0.6157183647155762,0.3046875,0.6042078137397766,0.5559535622596741,0.5936318635940552
4,-2.2954296651096624,0.657128632068634,0.27734375,0.7383871674537659,0.6920701861381531,0.8963904976844788
5,-1.516174900619788,0.701433539390564,0.29296875,0.9953600168228149,0.8416501879692078,1.9500423669815063
6,-1.8318688973631263,0.9234185218811035,0.265625,3.896003007888794,0.9287302494049072,38.104331970214844
7,-1.6461263231535934,0.8869218230247498,0.28125,3.7414729595184326,0.8579545617103577,258.9165954589844
8,-0.8081622802467151,0.9379165768623352,0.25390625,1.6005643606185913,0.8604248762130737,761.8690795898438
9,-1.3514511301214212,0.9183133244514465,0.22265625,4.7314276695251465,0.8898221254348755,7136.427734375
10,-1.4325452449340697,0.9465808272361755,0.25,3.7873270511627197,0.8663537502288818,42372.24609375
11,-1.9145118732950468,0.966275155544281,0.3125,6.241832733154297,0.8596838116645813,79797.46875
12,-1.8555951342560293,0.9902531504631042,0.22265625,4.153331756591797,0.8663537502288818,107453.046875
13,-2.0021914956326703,0.9970285296440125,0.28515625,1.8168491125106812,0.8673418760299683,90198.2890625
14,-1.89732404867293,0.9932944774627686,0.265625,0.9300965070724487,0.8678359389305115,81649.3671875
15,-2.08002502744283,0.9585453271865845,0.22265625,4.927267074584961,0.8790760636329651,91658.671875
16,-2.086948752721845,0.9698057770729065,0.171875,2.3974480628967285,0.8959980010986328,78253.7265625
17,-2.001972406356429,0.991159975528717,0.2265625,0.5381494164466858,0.916872501373291,86471.625
18,-1.9323952780749123,0.9948142766952515,0.25390625,0.3375484049320221,0.9307065010070801,82172.84375
19,-1.9750604011445303,0.9946485757827759,0.24609375,0.3569008409976959,0.929594874382019,82579.3515625
20,-1.888380313241453,0.9861849546432495,0.25390625,2.5024354457855225,0.936141312122345,99240.2265625
21,-1.6940605193576532,0.9958272576332092,0.25,10.735702514648438,0.9257658123970032,103876.4453125
22,-1.8465383530518904,0.9641933441162109,0.296875,7.4761528968811035,0.9083498120307922,103610.796875
23,-1.394891553474926,0.9804490804672241,0.2265625,13.299867630004883,0.9182312488555908,148432.9375
24,-1.4217971935252753,0.9678928852081299,0.22265625,3.245403528213501,0.8885869383811951,238011.84375
25,-1.428345218181863,0.9898204207420349,0.21875,1.0408676862716675,0.8926630616188049,505811.0625
26,-1.518759821556368,0.9786618947982788,0.234375,1.1975789070129395,0.8769763112068176,567032.8125
27,-1.5122671485053052,0.9978295564651489,0.234375,0.26987215876579285,0.8674654364585876,510284.0625
28,-1.4974150080990372,0.9998292326927185,0.2421875,0.07745016366243362,0.8493083119392395,407691.5625
29,-1.49179882647071,0.9997075796127319,0.23828125,0.07414298504590988,0.8522727489471436,400538.96875
30,-1.5105993399017645,0.9990813136100769,0.25390625,0.07945752143859863,0.8558547496795654,394595.875
31,-1.4764236605776062,0.9999491572380066,0.25390625,0.007647769991308451,0.8465909361839294,312498.25
32,-1.4988551122380203,0.9990319609642029,0.2578125,0.03226352483034134,0.8506669998168945,294512.3125
33,-1.4054611386913816,0.9995240569114685,0.2578125,0.026432832702994347,0.8469614386558533,286980.625
34,-1.2891146928781463,0.9984742999076843,0.26953125,0.09010487049818039,0.8479496240615845,285525.84375
35,-1.5025467699870163,0.9987853765487671,0.24609375,0.08965268731117249,0.8523962497711182,285683.625
36,-1.4985807997267704,0.9987587928771973,0.24609375,0.03807078301906586,0.8457263112068176,284144.59375
37,-1.4907227487120522,0.9996185898780823,0.25390625,0.021805299445986748,0.8473320007324219,284877.1875
38,-1.5029177320408469,0.9994457960128784,0.27734375,0.023424450308084488,0.8528903126716614,284420.90625
39,-1.4971980968796705,0.9997429251670837,0.2734375,0.022760281339287758,0.853013813495636,283611.5
40,-1.5000027453485894,0.9995622634887695,0.25390625,0.008824278600513935,0.8494318127632141,283394.21875
41,-1.5079494328791998,0.9996740818023682,0.25,0.025699660181999207,0.8481966257095337,284142.0625
42,-1.4881231085151667,0.999610960483551,0.2421875,0.013955705799162388,0.8488142490386963,284081.71875
43,-1.5086591346001719,0.9997110962867737,0.25390625,0.003168595489114523,0.8528903126716614,283763.53125
44,-1.5112732898176082,0.9996421337127686,0.25,0.003827223554253578,0.8483201861381531,282904.90625
45,-1.5076329289870305,0.9999886751174927,0.23828125,8.193188841687515e-05,0.8459733128547668,283907.09375
46,-1.4805431209345505,0.9998735785484314,0.26953125,0.023599129170179367,0.8525197505950928,283527.375
47,-1.2978104728280278,0.9998029470443726,0.24609375,0.008561994880437851,0.8474555611610413,282621.28125
48,-1.5115871594365682,0.9959698915481567,0.23046875,0.1265377402305603,0.8729001879692078,291900.46875
49,-1.10422410006953,0.9980242848396301,0.2421875,0.06034474074840546,0.8994565010070801,281785.15625
